userId,movieId,rating,timestamp
349,597,5.0,834751321
379,597,3.0,847397499
489,597,4.0,1332772419
512,597,4.0,841449426
149,2,1.0,902084874
153,2,2.0,1525550601
240,2,5.0,849122404
284,2,4.0,832699451
482,2,4.5,1105395956
489,2,2.5,1333101570
512,2,3.0,841449636
586,2,4.0,1529901723
489,5,2.0,1385823772
33,7,1.0,939654896
489,7,4.0,1334587547
510,7,1.0,1141158812
56,10,4.0,835799162
136,10,5.0,832449222
235,10,2.0,841422389
240,10,3.0,849122194
284,10,4.0,832699451
340,10,4.0,848666415
349,10,4.0,834750699
489,10,2.5,1333101410
33,11,2.0,939654896
56,11,4.0,835799366
235,11,4.0,841422530
489,11,1.5,1334170648
136,15,5.0,832449934
284,15,4.0,832699795
136,16,5.0,832449614
240,16,3.0,849122640
289,16,4.5,1143424648
317,16,5.0,1430598211
482,16,2.0,1105396054
510,16,1.0,1141158760
33,17,4.0,939654828
489,17,4.5,1332773255
56,19,5.0,835799219
136,19,3.0,832449345
240,19,5.0,849122301
284,19,4.0,832786975
379,19,2.0,847397556
489,19,2.0,1333101593
489,22,3.5,1333022826
33,25,3.0,939646902
235,25,5.0,841422634
589,25,5.0,856038816
33,43,2.0,939716739
240,46,3.0,849123161
489,46,3.5,1333658594
240,60,4.0,849122924
136,62,5.0,832449522
235,62,5.0,841422615
482,62,5.0,1105396550
136,93,4.0,832450076
136,95,4.0,832449391
240,95,5.0,849122434
284,95,5.0,832699673
489,95,1.5,1333101502
240,104,5.0,849122986
284,104,5.0,832695327
510,104,3.0,1141159085
349,105,5.0,834751138
489,105,4.5,1333231499
284,112,4.0,832699795
240,135,4.0,849123253
489,141,3.5,1333101499
136,145,3.0,832449655
284,145,3.0,832699698
349,145,4.0,834751386
510,145,3.0,1141159088
102,158,3.0,835876534
136,158,3.0,832449475
240,158,4.0,849122528
56,160,3.0,835799274
102,160,3.0,835876194
136,160,3.0,832449345
240,160,4.0,849122346
489,160,1.0,1334171163
512,160,4.0,841449426
33,161,3.0,939716218
56,161,4.0,835799140
102,161,3.0,835875943
136,161,4.0,832449222
235,161,3.0,841422371
240,161,4.0,849122194
340,161,4.0,848666415
349,161,4.0,834750699
379,161,4.0,847397381
489,161,3.0,1385823494
512,161,4.0,841449281
586,161,4.5,1529901379
589,161,3.0,856045612
29,165,4.0,1362016840
56,165,3.0,835799081
102,165,3.0,835875790
136,165,5.0,832449163
240,165,5.0,849122096
284,165,5.0,832695146
340,165,4.0,848666356
349,165,4.0,834750363
379,165,2.0,847397247
489,165,3.0,1333830649
512,165,5.0,841449233
136,168,4.0,832449475
240,168,5.0,849122551
284,168,1.0,832699656
489,168,0.5,1332774713
586,168,3.5,1529902272
29,170,3.0,1307905797
136,170,4.0,832449755
136,174,3.0,832449989
240,174,5.0,849123103
136,177,3.0,832449964
136,181,1.0,832449858
240,181,3.0,849122700
56,185,3.0,835799162
136,185,3.0,832449254
240,185,4.0,849122194
284,185,1.0,832699656
340,185,3.0,848666415
379,185,4.0,847397381
482,185,4.0,1105396893
489,185,0.5,1334170387
510,185,0.5,1141159094
512,185,3.0,841449335
586,185,3.5,1529902031
589,185,3.0,856045612
102,186,3.0,835876384
235,186,3.0,841422557
240,186,3.0,849122483
284,186,4.0,832787043
489,186,1.5,1332774765
136,195,5.0,832449838
56,196,3.0,835799366
136,196,3.0,832449422
149,196,3.0,902085002
240,196,4.0,849122483
102,204,2.0,835876471
136,204,1.0,832449475
240,204,4.0,849122483
136,207,5.0,832449705
56,208,4.0,835799162
136,208,3.0,832449254
235,208,1.0,841422389
240,208,4.0,849122195
284,208,4.0,832699760
340,208,3.0,848666415
379,208,3.0,847397381
512,208,3.0,841449308
235,224,3.0,841422634
284,224,3.0,832786529
56,225,4.0,835799219
136,225,4.0,832449274
240,225,4.0,849122324
512,225,3.0,841449381
33,230,3.0,939715955
349,230,3.0,834751321
136,234,3.0,832449683
102,236,3.0,835876272
284,236,4.0,832787043
102,237,3.0,835877307
284,237,5.0,832787106
136,239,1.0,832450019
240,239,3.0,849123294
136,248,3.0,832449755
240,248,5.0,849122951
284,248,4.0,832786436
489,248,3.5,1333658981
136,252,5.0,832449422
161,252,4.0,1176498559
240,252,3.0,849122506
284,252,4.0,832786477
136,256,4.0,832449501
240,256,4.0,849122551
284,256,3.0,832787043
489,256,1.5,1385823980
240,262,3.0,849123161
136,267,4.0,832449858
240,267,5.0,849123027
284,267,4.0,832787208
136,273,3.0,832449614
240,273,4.0,849122663
136,274,4.0,832451478
136,276,4.0,832449560
240,276,5.0,849122684
284,276,3.0,832787106
136,277,3.0,832449595
240,277,3.0,849122640
349,277,3.0,834751177
136,282,5.0,832449365
240,282,1.0,849122404
589,282,4.0,856043430
56,288,3.0,835799188
102,288,4.0,835876045
317,288,2.0,1430598394
340,288,4.0,848666436
512,288,5.0,841449335
56,292,4.0,835799140
136,292,3.0,832449254
240,292,5.0,849122165
317,292,4.0,1430532915
340,292,4.0,848666393
379,292,4.0,847397342
512,292,3.0,841449281
33,293,4.0,939716559
67,293,5.0,1501273898
102,293,3.0,835876384
136,293,1.0,832449475
317,293,5.0,1430364888
489,293,4.5,1332773372
33,302,3.0,939716327
284,303,4.0,832699864
482,303,3.0,1105396633
510,303,2.5,1141159406
56,315,4.0,835799330
102,315,3.0,835876239
136,315,3.0,832449365
240,315,3.0,849122404
56,317,4.0,835799253
136,317,3.0,832449299
240,317,5.0,849122346
510,317,1.0,1141158733
512,317,3.0,841449402
136,327,3.0,832449786
284,327,4.0,832699947
56,329,3.0,835799115
102,329,2.0,835877081
136,329,2.0,832449197
149,329,1.0,902085002
235,329,3.0,841422371
240,329,3.0,849122165
284,329,3.0,832695208
340,329,5.0,848666393
352,329,4.0,1493932056
482,329,4.5,1105396889
33,337,5.0,939715369
136,337,5.0,832449391
349,337,4.0,834750979
489,337,4.5,1332774059
512,337,3.0,841449636
589,337,5.0,856043369
33,339,5.0,939719385
136,339,4.0,832449222
240,339,3.0,849122226
284,339,4.0,832786477
379,339,3.0,847397421
482,339,4.0,1105396565
489,339,3.5,1333101518
586,339,4.0,1529901743
136,340,4.0,832450093
102,350,3.0,835876384
136,350,5.0,832449883
235,350,3.0,841422517
510,350,0.5,1141158721
512,350,3.0,841449461
589,350,3.0,856045408
136,353,5.0,832449934
284,353,3.0,832695327
349,353,3.0,834751321
489,353,4.0,1333101754
136,355,3.0,832450037
235,355,3.0,841422667
240,355,3.0,849122614
284,355,3.0,832786599
240,366,4.0,849123273
56,370,3.0,835799457
235,370,3.0,841422680
240,370,5.0,849122575
284,370,2.0,832786406
489,370,0.5,1385823692
240,374,3.0,849122924
489,374,0.5,1333234624
79,377,4.0,975282070
102,377,3.0,835876318
235,377,5.0,841422446
240,377,5.0,849122226
284,377,5.0,832699616
349,377,5.0,834751107
379,377,2.0,847397459
489,377,3.5,1333101308
512,377,4.0,841449381
489,378,3.5,1333831570
349,381,3.0,834751344
240,382,3.0,849123005
240,383,5.0,849122951
149,405,1.0,902085168
284,415,3.0,832786827
136,416,2.0,832450005
240,419,3.0,849122831
102,432,3.0,835876239
136,432,3.0,832449365
240,432,5.0,849122370
284,432,3.0,832786975
489,432,1.0,1385823787
56,434,3.0,835799140
102,434,3.0,835875943
136,434,3.0,832449222
235,434,3.0,841422371
240,434,3.0,849122165
284,434,4.0,832699673
349,434,3.0,834750699
379,434,3.0,847397342
489,434,2.5,1333101471
512,434,3.0,841449281
136,435,3.0,832449365
210,435,1.5,1537087956
235,435,2.0,841422499
240,435,3.0,849122370
284,435,4.0,832786975
489,435,1.0,1385823727
136,437,1.0,832449909
102,440,3.0,835876318
136,440,5.0,832449786
235,440,4.0,841422517
284,440,4.0,832786307
489,440,3.5,1333101670
586,440,4.0,1529901610
56,454,3.0,835799253
102,454,4.0,835876151
136,454,3.0,832449705
235,454,3.0,841422410
240,454,3.0,849122226
340,454,3.0,848666436
379,454,4.0,847397421
512,454,4.0,841449335
589,454,4.0,856043430
153,455,0.5,1525552586
240,455,3.0,849122745
489,455,0.5,1385824118
240,466,4.0,849122614
136,468,5.0,832449595
489,468,2.0,1332704689
33,477,3.0,939716738
489,477,3.0,1333297071
210,485,3.5,1475508204
240,485,4.0,849122575
284,485,3.0,832699795
489,485,2.5,1332774564
489,489,2.5,1333659181
33,490,2.0,939646733
136,491,5.0,832451522
240,491,3.0,849122831
482,491,2.0,1105396626
56,493,4.0,835799427
482,494,4.0,1105396007
510,494,1.0,1141158799
33,497,4.0,939646939
510,497,1.5,1141158809
240,502,3.0,849123078
33,508,3.0,939647015
235,508,4.0,841422583
589,508,4.0,856043304
240,516,5.0,849123220
153,520,2.0,1525552333
240,520,3.0,849122614
284,520,3.0,832786529
489,520,3.0,1385823676
240,524,5.0,849123077
102,540,1.0,835877588
240,542,5.0,849123125
240,546,3.0,849122969
349,587,3.0,834751321
379,587,3.0,847397499
489,587,4.0,1333101434
512,587,4.0,841449426
586,587,4.0,1529901788
589,587,5.0,856043304
153,616,2.0,1525552166
136,637,4.0,832449989
240,637,4.0,849123294
284,637,4.0,832787305
284,704,3.0,832699760
422,762,2.0,986172013
489,762,0.5,1385823926
489,783,3.5,1334588026
102,802,3.0,840635071
489,802,1.0,1332774482
489,830,4.0,1333232331
33,838,5.0,939716327
489,838,3.0,1333232210
489,1061,1.0,1333022996
29,750,4.5,1310788122
149,750,5.0,902084716
289,750,4.5,1143424596
317,750,5.0,1430361445
422,750,5.0,986173307
489,750,4.0,1333101579
510,750,4.5,1141158725
29,924,5.0,1307906672
149,924,2.0,902084798
352,924,4.0,1493931975
489,924,4.0,1333101525
289,1101,2.0,1143424609
482,1101,4.5,1105396060
489,1101,3.0,1333101619
153,1246,4.5,1525548800
482,1246,3.5,1105396540
489,1246,4.0,1333101663
149,1584,3.0,902084716
210,1584,4.0,1536862713
460,1584,5.0,1359178492
482,1584,3.0,1105395982
33,1610,3.0,939646982
79,1610,5.0,975281975
482,1610,4.0,1105395987
586,1610,4.5,1529900158
33,1682,4.0,939715324
153,1682,4.5,1525548854
213,1682,4.0,1316197146
352,1682,3.0,1493673518
489,1682,2.5,1332772783
33,1784,2.0,939647873
163,1784,4.0,894217570
317,1784,4.0,1430366032
482,1784,3.0,1105395977
489,1784,4.5,1334170115
586,1784,4.0,1529901920
289,1917,3.0,1143424575
489,1917,3.5,1333101566
153,2671,1.0,1525550835
489,2671,3.5,1332774022
482,2688,3.5,1105396581
352,2701,2.0,1493673663
489,2701,1.0,1332774103
489,2717,3.5,1333022534
213,3114,3.5,1316197248
460,3114,4.0,1359177518
586,3114,4.5,1529899943
352,3354,3.5,1493673829
153,3623,0.5,1525549440
489,3623,2.5,1334170213
422,3916,4.0,986173367
352,3977,2.5,1493673575
489,3977,2.0,1333101757
489,3994,1.0,1332773300
352,4018,3.0,1493673701
489,4018,3.0,1334587733
29,4223,4.0,1405816293
67,4306,3.5,1501273883
153,4306,2.0,1525550598
210,4306,4.0,1473881922
213,4306,4.5,1316196194
306,4306,3.0,1518380248
317,4306,4.0,1430366040
352,4306,3.0,1493675362
460,4306,4.0,1359177586
489,4306,4.0,1333101413
210,4370,4.0,1530467916
489,4370,1.5,1332773878
489,4643,0.5,1332774261
306,4700,3.0,1518380619
489,4700,2.0,1333297177
489,4874,4.0,1333022729
67,4886,4.5,1501273889
306,4886,3.0,1518380206
460,4886,4.0,1359177582
528,4886,3.5,1391736859
586,4886,5.0,1529899525
306,4963,3.0,1518380999
460,4963,4.0,1359177663
489,4963,3.5,1333101608
586,4963,4.0,1529899279
67,4993,2.0,1501274083
106,4993,5.0,1467360286
210,4993,4.0,1527266259
213,4993,4.0,1316196313
352,4993,5.0,1493675357
443,4993,4.5,1420236297
460,4993,5.0,1359177941
489,4993,4.0,1332772158
510,4993,2.5,1141160590
586,4993,5.0,1529899282
153,4995,3.5,1525548791
161,4995,3.0,1176498512
210,4995,4.5,1533997924
460,4995,5.0,1359177630
489,4995,4.0,1333101658
528,4995,4.5,1391736517
106,5218,3.5,1467360466
306,5218,3.5,1518380761
489,5218,3.5,1334170491
106,5349,3.5,1467360748
153,5349,0.5,1525552590
210,5349,4.5,1517173212
489,5349,3.0,1333101600
210,5378,5.0,1473705524
482,5378,4.5,1105396552
489,5378,0.5,1334169957
460,5445,4.0,1359177785
489,5445,4.0,1333101549
586,5445,4.0,1529900253
586,5459,4.5,1529901651
29,5464,4.5,1405816207
489,5502,3.5,1385824004
306,5618,3.5,1518380283
489,5618,4.0,1334170348
210,5816,4.5,1527266264
489,5816,3.0,1334170302
67,5952,2.0,1501274082
106,5952,5.0,1467360288
210,5952,4.0,1527266258
213,5952,4.0,1316196318
352,5952,5.0,1493675358
443,5952,5.0,1501722497
460,5952,5.0,1359177948
489,5952,4.0,1332772103
510,5952,3.0,1141158768
586,5952,5.0,1529899142
317,5989,5.0,1430364915
460,5989,4.0,1359177641
489,5989,3.5,1333101797
489,5991,4.0,1334170992
586,6333,5.0,1529899913
210,6365,4.5,1527266099
489,6365,1.5,1333101790
586,6365,4.0,1529901492
67,6539,4.5,1501273908
106,6539,5.0,1467360730
210,6539,4.5,1527266242
213,6539,4.0,1316197095
352,6539,4.0,1493675365
460,6539,4.0,1359177684
482,6539,4.0,1105396439
489,6539,2.0,1333101545
586,6539,5.0,1529899560
153,6863,2.0,1525552526
210,6934,4.5,1527266309
482,6934,4.0,1105396560
489,6934,0.5,1332772942
460,7143,5.0,1359178253
586,7143,3.0,1529899259
67,7153,2.0,1501274080
106,7153,5.0,1467360283
210,7153,4.0,1527266255
213,7153,4.5,1316196316
352,7153,5.0,1493675360
443,7153,5.0,1501722498
460,7153,5.0,1359177883
482,7153,3.0,1105396455
489,7153,4.0,1332772253
586,7153,5.0,1529899268
489,7155,1.0,1333830959
317,7445,5.0,1430598371
213,8360,5.0,1316196196
306,8360,3.0,1518381034
482,8360,5.0,1105396428
106,8368,5.0,1467360422
460,8368,4.5,1359178182
482,8368,5.0,1105396447
489,8368,4.0,1334170404
586,8368,5.0,1529899519
489,8373,0.5,1333656929
153,8528,0.5,1525552728
482,8528,4.0,1105396475
210,8636,4.5,1527266085
460,8636,3.5,1359178200
482,8636,5.0,1105396134
317,8665,4.0,1430364889
460,8665,4.0,1359177607
482,8665,4.0,1105396432
586,8665,5.0,1529899252
210,8907,1.5,1475611030
482,8949,3.0,1105397221
489,8949,1.0,1332773945
510,8949,3.0,1141159120
213,8957,3.0,1316196088
489,8957,0.5,1332774937
482,8958,4.0,1105397126
306,8961,3.5,1518380212
317,8961,2.0,1430366047
460,8961,4.5,1359177621
482,8961,5.0,1105397124
489,8961,3.5,1334170069
482,8965,3.0,1105396901
460,8970,4.0,1359178229
482,8972,4.0,1105397070
489,8972,3.5,1333022971
482,8984,4.0,1105397137
489,8984,3.5,1332774644
317,30812,4.0,1430366382
482,30812,3.0,1105397134
482,30816,4.0,1105397140
489,30816,3.5,1333658013
317,32587,3.0,1430366378
352,32587,3.0,1493674082
489,32587,3.0,1334169904
510,32587,3.5,1141159125
210,33493,5.0,1473705521
352,33493,4.0,1493674114
586,33493,4.5,1529901381
489,33794,3.5,1334170022
510,33794,4.0,1141159117
528,33794,4.5,1391736326
586,33794,4.0,1529899382
489,33836,1.5,1333658243
352,34048,4.0,1493674254
352,34319,3.0,1493674368
175,38388,5.0,1234189433
586,45499,5.0,1529900275
586,45517,5.0,1529903247
306,45668,5.0,1518327422
352,45730,3.0,1493675309
460,49272,4.0,1359177638
489,49272,3.5,1334169939
210,49278,4.5,1527266200
352,49278,3.0,1493674508
489,49286,4.5,1333656314
489,49824,4.0,1333804497
102,586,4.0,835877270
153,586,2.5,1525549564
235,586,3.0,841422477
349,586,3.0,834751344
489,586,1.5,1333101461
512,586,3.0,841449426
589,586,3.0,856046112
422,922,5.0,986173215
149,1037,3.0,902085141
482,1037,3.5,1105396623
33,1095,4.0,939716778
67,2011,4.0,1501274293
149,2011,2.0,902084836
153,2011,1.0,1525551059
210,2011,4.5,1473882005
489,2011,3.5,1333101675
586,2011,5.0,1529901327
175,2300,4.0,1234188170
213,4558,3.0,1316195073
489,5481,0.5,1334171134
213,5507,4.0,1316195595
489,5872,1.0,1333022805
489,5902,2.5,1385824088
317,5956,3.0,1430512258
153,1028,2.0,1525552032
489,1028,4.5,1332774291
489,1088,4.5,1332775009
317,1247,5.0,1430512224
510,1247,4.0,1141159035
460,1307,3.5,1359177382
482,1307,4.0,1105395970
489,1307,5.0,1332773056
422,3882,1.0,989716276
489,4447,2.5,1332774432
489,5377,4.0,1332773802
482,5620,1.0,1105396658
489,5943,0.5,1333657061
306,5957,4.0,1518380565
489,6155,1.0,1333233101
67,6377,4.0,1501273885
153,6377,1.0,1525550557
306,6377,4.0,1518380209
460,6377,5.0,1359177539
489,6377,4.0,1332772170
528,6377,2.0,1391736781
489,6942,4.5,1334170881
489,7154,0.5,1333656643
175,7169,5.0,1234189772
153,7293,0.5,1525548307
306,7293,3.5,1518380959
489,7293,4.0,1332774955
153,7458,0.5,1525552582
482,8529,3.5,1105396463
510,8529,1.0,1141159436
153,8533,1.0,1525552175
489,8533,5.0,1342572756
482,8969,3.0,1105397152
489,8969,2.5,1333297037
460,30749,4.5,1359178207
306,31433,3.0,1518380356
306,31685,2.0,1518380150
489,31685,3.5,1333231879
175,33145,3.5,1234189063
153,33679,0.5,1525552727
153,40819,4.0,1525548957
317,40819,4.0,1430517279
510,40819,3.5,1141159637
153,41285,0.5,1525552453
489,41285,4.0,1333231983
106,47099,5.0,1484929568
153,47099,3.0,1525550553
153,51662,0.5,1525552464
213,51662,3.5,1316196753
352,51662,4.0,1493674121
489,51662,4.0,1332772608
352,54286,3.0,1493674105
586,54286,4.5,1529899650
153,56367,4.0,1525548385
460,56367,4.5,1359177779
489,56367,3.0,1332772643
175,56949,4.0,1234189781
306,58047,3.0,1518380295
489,60397,0.5,1333658164
153,60950,1.0,1525549506
352,63992,2.0,1493674486
213,64969,4.5,1316197131
306,64969,2.5,1518380735
352,64969,3.0,1493674514
306,66203,3.0,1518380748
153,68954,2.5,1525548187
306,68954,4.0,1518380199
352,68954,4.0,1493674074
460,68954,4.5,1359178236
489,68954,4.5,1332772589
586,68954,5.0,1529903132
306,69406,5.0,1518327411
106,69844,5.0,1467360420
210,69844,4.5,1527791871
213,69844,2.5,1316195111
352,69844,4.0,1493674211
489,70293,3.0,1333233947
317,72011,5.0,1430517277
352,72011,4.0,1493674434
306,72737,2.0,1518380584
586,72737,3.5,1529899363
106,72998,5.0,1467360456
153,72998,1.0,1525552980
210,72998,5.0,1517173098
306,72998,3.5,1518380961
352,72998,5.0,1493674084
443,72998,3.0,1420236662
489,72998,1.5,1332772267
586,72998,4.0,1529900138
106,73017,5.0,1467360745
460,73017,4.5,1359177849
489,73017,4.0,1335868920
210,79091,4.0,1533667246
352,79091,4.0,1493674322
586,79091,5.0,1529899384
460,80549,4.5,1359176627
29,81845,4.0,1307907049
153,81845,2.5,1525549232
489,81845,4.0,1333023537
586,81845,3.0,1529899591
306,81847,4.0,1518380154
586,81847,4.5,1529903135
586,87222,5.0,1529899400
317,88163,3.0,1430513481
153,88810,4.0,1525548731
153,92259,3.0,1525548862
153,95167,0.5,1525551652
210,95167,3.0,1517173079
586,95167,5.0,1529899341
153,95510,0.5,1525551656
586,95510,4.5,1529900260
306,95543,3.0,1518381075
352,96079,4.0,1493674295
489,96079,4.0,1355780666
586,96079,3.5,1529899579
106,97938,4.5,1467567463
352,97938,4.0,1493932034
210,103335,4.0,1533667259
306,103335,3.5,1518380521
586,103335,4.5,1529899328
106,106489,5.0,1467360741
586,106489,5.0,1529903235
153,106696,2.5,1525552648
306,106696,4.0,1518380586
352,106696,2.0,1493674468
586,106696,5.0,1529899352
153,109374,4.0,1525548490
352,119145,4.0,1493674412
306,140110,3.0,1518380163
136,44,2.0,832449539
240,44,4.0,849122528
284,44,3.0,832699890
284,376,4.0,832699656
489,376,2.5,1332774734
589,376,5.0,856038969
33,529,4.0,939647873
240,529,4.0,849122745
589,529,3.0,856043430
29,1100,3.5,1307905898
33,1358,4.0,939646820
422,1358,3.0,989716114
213,1370,4.0,1316196025
489,1370,3.0,1333830655
29,1385,2.0,1307905878
489,1438,2.0,1333232512
163,1608,4.0,894217570
352,1608,4.0,1493673624
489,1608,1.5,1332773663
489,1616,2.0,1333234222
352,1693,3.0,1493673937
33,1721,4.0,939646820
153,1721,2.0,1525550658
163,1721,3.0,894217532
213,1721,4.0,1316195659
352,1721,4.0,1493673487
489,1721,3.5,1333101365
149,1882,1.0,902085188
352,1882,2.0,1493673758
489,1882,1.0,1333022905
510,1882,0.5,1141159305
33,1918,3.0,939716519
489,1918,3.0,1385824039
489,2002,3.0,1332704570
528,2002,3.5,1391734409
33,1357,4.0,939648134
489,1876,0.5,1332773916
33,2485,2.0,939719385
489,2485,0.5,1333232412
153,2572,1.0,1525552933
489,2572,4.5,1332705170
422,2581,3.0,1010279673
489,2581,3.5,1333022838
589,1173,1.0,856044288
352,1590,4.0,1493673819
352,1619,5.0,1493673930
489,1619,3.0,1333233477
33,1639,5.0,939654815
163,1639,3.0,894217532
317,1639,3.0,1430517305
489,2541,2.0,1333022689
213,3409,4.0,1316196111
352,3409,4.0,1493673872
352,3717,3.0,1493673694
489,3717,1.5,1332774687
489,3753,0.5,1332773356
586,3753,5.0,1529899163
422,3798,2.0,989716151
460,3827,3.5,1359176129
489,3827,2.0,1333232046
510,3827,1.0,1141159198
352,3863,4.0,1493673735
489,3863,3.5,1332775024
67,4011,4.5,1501273607
317,4011,4.0,1430361490
352,4011,5.0,1494710032
528,4011,5.0,1391736181
317,4148,3.0,1430598227
510,4148,1.5,1141159172
136,193,1.0,832449560
589,193,3.0,856043369
33,448,4.0,939715485
489,784,0.5,1333101807
102,172,3.0,835876471
136,172,1.0,832449475
149,172,3.0,902085141
240,172,5.0,849122551
284,172,3.0,832699890
489,172,0.5,1332774588
29,858,4.5,1307907013
79,858,5.0,975281842
153,858,1.0,1525548217
213,858,4.0,1316197388
317,858,5.0,1430361419
422,858,4.0,995235768
510,858,4.5,1141160565
586,858,3.0,1529899254
79,1200,4.0,975281975
149,1200,3.0,902084798
317,1200,4.0,1430512249
352,1200,4.0,1493931972
443,1200,3.0,1420236655
482,1200,4.5,1105396870
489,1200,4.0,1332772670
586,1200,5.0,1529903306
67,1527,5.0,1501273646
149,1527,4.0,902084909
210,1527,5.0,1527266113
352,1527,3.5,1493673515
482,1527,5.0,1105396530
489,1527,4.5,1332772549
33,1653,5.0,939715317
489,2001,3.5,1334170606
489,2081,3.5,1334170560
352,2278,4.0,1493673699
528,2278,5.0,1391734394
317,3499,3.0,1430598290
489,3499,3.5,1385824106
352,3510,3.0,1493673747
352,3535,4.0,1493673704
489,3535,2.5,1334587960
352,3555,4.0,1493673804
317,4022,4.0,1430364911
422,4022,4.0,993688493
460,4022,4.5,1359178114
489,4022,3.5,1333101709
306,4720,3.0,1518380179
489,4720,3.5,1332773893
489,5971,4.5,1333232174
29,6502,4.5,1405816264
306,6502,2.0,1518327128
352,6502,5.0,1493931956
460,6502,5.0,1359177893
317,7438,3.0,1430361491
489,7438,5.0,1332772313
528,7438,3.5,1391736898
482,8644,4.5,1105396143
510,8644,3.0,1141159149
586,8644,3.0,1529899272
213,48304,3.5,1316196769
29,48774,4.5,1307906679
317,48774,2.0,1430512197
460,48774,5.0,1359176796
489,48774,4.0,1332773158
210,48780,4.0,1528550859
352,48780,3.5,1493674091
460,48780,4.5,1359176813
210,50872,4.0,1475349175
306,50872,3.5,1518380225
586,50872,5.0,1529903062
29,56174,4.0,1309069586
210,56174,2.5,1475409531
443,56174,4.0,1420236590
489,56174,2.5,1334170479
106,59315,3.5,1467360729
210,59315,4.5,1517173203
317,59315,3.0,1430597315
352,59315,3.0,1493674079
489,59315,4.5,1334170359
528,59315,3.0,1391736537
586,59315,5.0,1529903173
67,60069,3.5,1501273959
210,60069,5.0,1473882095
306,60069,5.0,1518326983
352,60069,5.0,1493674064
460,60069,5.0,1359177886
489,60069,4.0,1332772747
586,60069,5.0,1529903056
306,63859,3.0,1518381102
586,63859,5.0,1529903293
317,64614,3.0,1430597324
352,64614,5.0,1493674142
528,64614,3.5,1391736223
29,68237,5.0,1307906345
317,68237,4.0,1430512216
460,68237,3.5,1359176855
153,69757,3.5,1525548722
213,69757,4.5,1316195524
317,69757,3.0,1430598368
489,69757,4.5,1332705151
29,70286,4.0,1307906685
210,70286,4.0,1527266147
213,70286,4.0,1316196970
317,70286,2.0,1430512222
210,71057,3.5,1527859832
352,71057,4.5,1493674801
586,71264,4.0,1529899553
352,84954,2.5,1493674618
106,85414,3.0,1467360772
352,85414,3.5,1493674311
460,85414,3.5,1359177008
153,89745,0.5,1525552984
210,89745,4.5,1527266105
489,89745,4.5,1341953639
528,89745,3.5,1391736248
586,89745,4.5,1529899288
352,91500,4.0,1493674208
443,91500,5.0,1420236392
586,91500,3.5,1529899582
317,94864,4.0,1430513473
352,94864,4.5,1493674430
210,96610,3.5,1533667381
352,96610,3.5,1493674313
352,101864,4.5,1493674640
352,103249,4.0,1493674543
443,103249,3.0,1420236629
29,104841,4.0,1405816277
317,104841,5.0,1430513015
352,104841,5.0,1493932022
317,105504,4.0,1430517359
352,105504,4.0,1493674683
528,105504,4.5,1391736631
586,110102,5.0,1529899366
29,111759,4.0,1405816122
210,111759,4.5,1527266269
352,111759,5.0,1493932009
153,112556,3.5,1525548828
317,112556,3.0,1430365296
352,112556,4.0,1493674235
106,112852,3.5,1467360714
210,112852,5.0,1475349185
306,112852,3.0,1518380204
586,112852,5.0,1529899249
317,115149,4.0,1430365205
352,115149,4.0,1493674729
210,122886,5.0,1473705500
586,122886,5.0,1529899311
210,122904,3.5,1527266145
306,122904,3.0,1518381003
352,122904,2.5,1493674280
586,122904,4.0,1529899267
586,122922,5.0,1529899308
210,122924,4.0,1527266073
586,122924,4.5,1529903346
210,134130,4.5,1473881905
352,134130,5.0,1493674140
586,134130,2.5,1529899322
153,134853,2.0,1525552523
306,134853,4.0,1518380200
586,134853,5.0,1529903054
306,152077,2.5,1518380603
352,152077,4.0,1493675263
67,152081,4.0,1501274150
306,152081,4.0,1518380219
586,152081,5.0,1529903052
210,166528,4.5,1527266080
352,166528,4.5,1493675059
586,166528,4.5,1529899283
317,111,5.0,1430597309
489,111,3.0,1333101521
589,111,5.0,856043304
149,541,4.0,902085272
352,541,4.5,1493932047
460,541,3.0,1359176916
489,541,4.0,1333101450
161,745,5.0,1186073240
161,1148,5.0,1186073273
489,1186,4.0,1333232042
153,1193,3.0,1525550558
157,1193,3.0,992479618
317,1193,3.0,1430361425
422,1193,5.0,986173189
443,1193,4.0,1420236768
29,1201,5.0,1307907031
489,1201,4.0,1332774415
317,1207,3.0,1430512244
161,1223,5.0,1186073276
482,1230,3.0,1105396065
489,1230,2.5,1385823639
422,1252,4.0,986173215
79,1261,5.0,975282070
489,1680,1.0,1333231932
33,2490,3.0,939654747
157,2490,4.0,992480013
352,2490,3.0,1493673744
422,2490,3.0,1010279706
586,2490,5.0,1529899342
489,3000,5.0,1333022709
157,3174,3.0,992479976
161,3429,5.0,1186073278
153,4878,4.5,1525548441
460,4878,4.5,1359176757
153,4973,5.0,1525548444
317,4973,5.0,1430512213
352,4973,3.0,1493931944
489,4973,5.0,1332773263
489,6350,3.0,1333233670
489,7099,3.0,1333234060
153,7361,5.0,1525548436
317,7361,4.0,1430361476
443,7361,4.0,1420236667
489,7361,4.5,1332772373
29,27611,5.0,1362016752
317,27773,5.0,1430517290
352,48394,3.0,1493674108
443,48394,4.0,1420236802
489,48394,5.0,1332772742
210,78499,4.0,1527266238
213,78499,4.5,1316196160
586,78499,4.5,1529903138
67,1036,4.0,1501273849
213,1036,4.0,1316196016
